,user,year,books_read,pages_read,average
11993,1725,2015,58,19677,53.91
11994,1725,2016,96,31493,86.28
11995,1725,2017,56,18065,49.49
11996,1725,2018,118,34853,95.49
11997,1725,2019,78,20069,54.98
11998,1725,2020,53,19043,52.17
11999,1725,2021,54,20463,56.06
12000,1725,2022,172,89785,245.99
12001,1725,2023,188,77118,211.28
12002,1725,2024,212,69984,191.74
12003,1725,2025,217,75127,205.83
12004,1726,2021,2,1138,3.12
12005,1726,2022,4,2674,7.33
12006,1726,2023,49,22134,60.64
12007,1726,2024,104,39020,106.9
12008,1726,2025,195,66259,181.53
12009,1727,2022,10,4171,11.43
12010,1727,2023,30,9981,27.35
12011,1727,2024,32,10294,28.2
12012,1727,2025,25,7475,20.48
12013,1728,2024,12,5869,16.08
12014,1728,2025,27,12669,34.71
12015,1729,2022,9,3207,8.79
12016,1729,2023,30,13032,35.7
12017,1729,2024,42,16521,45.26
12018,1729,2025,51,20248,55.47
12019,1730,2010,2,1218,3.34
12020,1730,2011,0,0,0.0
12021,1730,2012,2,1230,3.37
12022,1730,2013,0,0,0.0
12023,1730,2014,0,0,0.0
12024,1730,2015,0,0,0.0
12025,1730,2016,0,0,0.0
12026,1730,2017,0,0,0.0
12027,1730,2018,0,0,0.0
12028,1730,2019,1,284,0.78
12029,1730,2020,0,0,0.0
12030,1730,2021,3,890,2.44
12031,1730,2022,0,0,0.0
12032,1730,2023,13,6420,17.59
12033,1730,2024,40,16828,46.1
12034,1730,2025,32,12086,33.11
12035,1731,2017,7,3104,8.5
12036,1731,2018,4,1184,3.24
12037,1731,2019,2,384,1.05
12038,1731,2020,2,896,2.45
12039,1731,2021,2,753,2.06
12040,1731,2022,9,3222,8.83
12041,1731,2023,2,801,2.19
12042,1731,2024,22,9088,24.9
12043,1731,2025,48,18416,50.45
12044,1732,2025,43,15871,43.48
12045,1733,2024,48,17317,47.44
12046,1733,2025,120,38853,106.45
12047,1734,2022,14,5826,15.96
12048,1734,2023,24,9542,26.14
12049,1734,2024,11,3675,10.07
12050,1734,2025,11,5009,13.72
12051,1735,2008,1,456,1.25
12052,1735,2009,0,0,0.0
12053,1735,2010,0,0,0.0
12054,1735,2011,0,0,0.0
12055,1735,2012,0,0,0.0
12056,1735,2013,0,0,0.0
12057,1735,2014,0,0,0.0
12058,1735,2015,0,0,0.0
12059,1735,2016,0,0,0.0
12060,1735,2017,0,0,0.0
12061,1735,2018,0,0,0.0
12062,1735,2019,0,0,0.0
12063,1735,2020,1,355,0.97
12064,1735,2021,2,729,2.0
12065,1735,2022,8,3285,9.0
12066,1735,2023,28,9439,25.86
12067,1735,2024,62,20968,57.45
12068,1735,2025,51,17910,49.07
12069,1736,2024,1,548,1.5
12070,1736,2025,55,19497,53.42
12071,1737,2021,58,23985,65.71
12072,1737,2022,1,479,1.31
12073,1737,2023,63,26710,73.18
12074,1737,2024,40,17168,47.04
12075,1737,2025,34,15970,43.75
12076,1738,2020,5,1948,5.34
12077,1738,2021,39,14764,40.45
12078,1738,2022,2,768,2.1
12079,1738,2023,0,0,0.0
12080,1738,2024,4,1581,4.33
12081,1738,2025,81,30760,84.27
12082,1739,1987,3,786,2.15
12083,1739,1988,0,0,0.0
12084,1739,1989,3,665,1.82
12085,1739,1990,0,0,0.0
12086,1739,1991,1,0,0.0
12087,1739,1992,2,627,1.72
12088,1739,1993,1,404,1.11
12089,1739,1994,12,5693,15.6
12090,1739,1995,10,2578,7.06
12091,1739,1996,5,1498,4.1
12092,1739,1997,3,892,2.44
12093,1739,1998,1,240,0.66
12094,1739,1999,3,871,2.39
12095,1739,2000,7,3657,10.02
12096,1739,2001,4,1603,4.39
12097,1739,2002,5,1845,5.05
12098,1739,2003,4,1493,4.09
12099,1739,2004,1,345,0.95
12100,1739,2005,2,1022,2.8
12101,1739,2006,10,2335,6.4
12102,1739,2007,14,4384,12.01
12103,1739,2008,77,11200,30.68
12104,1739,2009,136,16633,45.57
12105,1739,2010,96,14538,39.83
12106,1739,2011,32,7516,20.59
12107,1739,2012,68,15625,42.81
12108,1739,2013,48,14136,38.73
12109,1739,2014,102,15816,43.33
12110,1739,2015,99,12863,35.24
12111,1739,2016,105,23896,65.47
12112,1739,2017,47,7489,20.52
12113,1739,2018,58,14659,40.16
12114,1739,2019,58,11946,32.73
12115,1739,2020,55,11980,32.82
12116,1739,2021,55,9614,26.34
12117,1739,2022,50,10616,29.08
12118,1739,2023,31,7270,19.92
12119,1739,2024,39,16367,44.84
12120,1739,2025,62,23863,65.38
12121,1740,2016,2,816,2.24
12122,1740,2017,19,7331,20.08
12123,1740,2018,12,4440,12.16
12124,1740,2019,11,4967,13.61
12125,1740,2020,10,3582,9.81
12126,1740,2021,13,4674,12.81
12127,1740,2022,0,0,0.0
12128,1740,2023,17,5533,15.16
12129,1740,2024,12,4396,12.04
12130,1740,2025,14,5352,14.66
12131,1741,2019,59,21316,58.4
12132,1741,2020,196,73959,202.63
12133,1741,2021,233,80329,220.08
12134,1741,2022,195,67084,183.79
12135,1741,2023,150,54487,149.28
12136,1741,2024,160,57836,158.45
12137,1741,2025,179,66301,181.65
12138,1742,2023,55,18157,49.75
12139,1742,2024,46,12996,35.61
12140,1742,2025,39,10622,29.1
12141,1743,2021,30,8530,23.37
12142,1743,2022,105,33660,92.22
12143,1743,2023,99,40040,109.7
12144,1743,2024,87,42577,116.65
12145,1743,2025,72,34149,93.56
12146,1744,2019,1,279,0.76
12147,1744,2020,0,0,0.0
12148,1744,2021,0,0,0.0
12149,1744,2022,13,5734,15.71
12150,1744,2023,10,2929,8.02
12151,1744,2024,4,1290,3.53
12152,1744,2025,11,4234,11.6
12153,1745,2021,25,7310,20.03
12154,1745,2022,47,14634,40.09
12155,1745,2023,38,9797,26.84
12156,1745,2024,40,12562,34.42
12157,1745,2025,45,10878,29.8
12158,1746,2019,3,998,2.73
12159,1746,2020,0,0,0.0
12160,1746,2021,19,7864,21.55
12161,1746,2022,2,783,2.15
12162,1746,2023,2,816,2.24
12163,1746,2024,78,31189,85.45
12164,1746,2025,153,61489,168.46
12165,1747,2007,9,3725,10.21
12166,1747,2008,7,3857,10.57
12167,1747,2009,4,1112,3.05
12168,1747,2010,2,866,2.37
12169,1747,2011,0,0,0.0
12170,1747,2012,3,988,2.71
12171,1747,2013,5,2608,7.15
12172,1747,2014,7,3016,8.26
12173,1747,2015,6,2984,8.18
12174,1747,2016,7,2698,7.39
12175,1747,2017,0,0,0.0
12176,1747,2018,26,9712,26.61
12177,1747,2019,101,36150,99.04
12178,1747,2020,102,30850,84.52
12179,1747,2021,88,28621,78.41
12180,1747,2022,81,25188,69.01
12181,1747,2023,81,24931,68.3
12182,1747,2024,99,30180,82.68
12183,1747,2025,108,30130,82.55
12184,1748,2014,47,19180,52.55
12185,1748,2015,63,21958,60.16
12186,1748,2016,68,23240,63.67
12187,1748,2017,67,20938,57.36
12188,1748,2018,65,19814,54.28
12189,1748,2019,22,6135,16.81
12190,1748,2020,21,6545,17.93
12191,1748,2021,27,8553,23.43
12192,1748,2022,26,8444,23.13
12193,1748,2023,37,11139,30.52
12194,1748,2024,48,19086,52.29
12195,1748,2025,43,11624,31.85
12196,1749,2021,4,620,1.7
12197,1749,2022,8,476,1.3
12198,1749,2023,36,9966,27.3
12199,1749,2024,86,20559,56.33
12200,1749,2025,138,25716,70.45
12201,1750,2023,5,1821,4.99
12202,1750,2024,45,15223,41.71
12203,1750,2025,36,14343,39.3
12204,1751,2023,8,2868,7.86
12205,1751,2024,19,6467,17.72
12206,1751,2025,21,5997,16.43
12207,1752,2006,1,456,1.25
12208,1752,2007,1,280,0.77
12209,1752,2008,0,0,0.0
12210,1752,2009,35,11230,30.77
12211,1752,2010,61,21080,57.75
12212,1752,2011,58,17052,46.72
12213,1752,2012,38,11495,31.49
12214,1752,2013,11,3981,10.91
12215,1752,2014,3,699,1.92
12216,1752,2015,0,0,0.0
12217,1752,2016,2,705,1.93
12218,1752,2017,51,15338,42.02
12219,1752,2018,2,640,1.75
12220,1752,2019,0,0,0.0
12221,1752,2020,1,1007,2.76
12222,1752,2021,0,0,0.0
12223,1752,2022,4,1515,4.15
12224,1752,2023,13,4727,12.95
12225,1752,2024,100,34632,94.88
12226,1752,2025,212,72433,198.45
12227,1753,2020,123,44764,122.64
12228,1753,2021,80,30243,82.86
12229,1753,2022,46,15244,41.76
12230,1753,2023,17,6075,16.64
12231,1753,2024,30,9720,26.63
12232,1753,2025,32,11249,30.82
12233,1754,2022,22,7482,20.5
12234,1754,2023,35,16459,45.09
12235,1754,2024,18,7780,21.32
12236,1754,2025,47,19209,52.63
12237,1755,2021,1,269,0.74
12238,1755,2022,0,0,0.0
12239,1755,2023,2,1140,3.12
12240,1755,2024,6,1513,4.15
12241,1755,2025,86,30883,84.61
12242,1756,2025,16,5516,15.11
12243,1757,2021,18,6722,18.42
12244,1757,2022,30,8506,23.3
12245,1757,2023,27,11333,31.05
12246,1757,2024,55,20575,56.37
12247,1757,2025,67,20354,55.76
12248,1758,2023,18,6838,18.73
12249,1758,2024,78,25962,71.13
12250,1758,2025,70,15435,42.29
12251,1759,2025,43,15120,41.42
12252,1760,2020,107,39146,107.25
12253,1760,2021,0,0,0.0
12254,1760,2022,11,5401,14.8
12255,1760,2023,20,7887,21.61
12256,1760,2024,248,97435,266.95
12257,1760,2025,203,79334,217.35
12258,1761,1997,1,592,1.62
12259,1761,1998,0,0,0.0
12260,1761,1999,0,0,0.0
12261,1761,2000,0,0,0.0
12262,1761,2001,0,0,0.0
12263,1761,2002,0,0,0.0
12264,1761,2003,0,0,0.0
12265,1761,2004,0,0,0.0
12266,1761,2005,0,0,0.0
12267,1761,2006,1,468,1.28
12268,1761,2007,1,800,2.19
12269,1761,2008,0,0,0.0
12270,1761,2009,0,0,0.0
12271,1761,2010,0,0,0.0
12272,1761,2011,1,416,1.14
12273,1761,2012,1,358,0.98
12274,1761,2013,5,1892,5.18
12275,1761,2014,1,375,1.03
12276,1761,2015,2,742,2.03
12277,1761,2016,3,1140,3.12
12278,1761,2017,4,1691,4.63
12279,1761,2018,1,338,0.93
12280,1761,2019,6,2336,6.4
12281,1761,2020,98,30703,84.12
12282,1761,2021,186,62445,171.08
12283,1761,2022,202,66990,183.53
12284,1761,2023,350,115598,316.71
12285,1761,2024,397,144951,397.13
12286,1761,2025,428,149290,409.01
12287,1762,2022,42,13483,36.94
12288,1762,2023,33,10866,29.77
12289,1762,2024,9,3668,10.05
12290,1762,2025,20,6572,18.01
12291,1763,2023,2,1318,3.61
12292,1763,2024,0,0,0.0
12293,1763,2025,83,40627,111.31
12294,1764,2015,6,4263,11.68
12295,1764,2016,9,2456,6.73
12296,1764,2017,3,1079,2.96
12297,1764,2018,4,2501,6.85
12298,1764,2019,4,1649,4.52
12299,1764,2020,4,1725,4.73
12300,1764,2021,3,1301,3.56
12301,1764,2022,31,11115,30.45
12302,1764,2023,53,23635,64.75
12303,1764,2024,62,27708,75.91
12304,1764,2025,59,28966,79.36
12305,1765,2020,1,382,1.05
12306,1765,2021,2,964,2.64
12307,1765,2022,0,0,0.0
12308,1765,2023,3,1188,3.25
12309,1765,2024,33,12207,33.44
12310,1765,2025,42,15885,43.52
12311,1766,2023,89,28865,79.08
12312,1766,2024,100,32881,90.08
12313,1766,2025,59,19862,54.42
12314,1767,2011,7,1886,5.17
12315,1767,2012,5,1593,4.36
12316,1767,2013,11,5879,16.11
12317,1767,2014,9,4613,12.64
12318,1767,2015,0,0,0.0
12319,1767,2016,1,0,0.0
12320,1767,2017,5,998,2.73
12321,1767,2018,2,152,0.42
12322,1767,2019,0,0,0.0
12323,1767,2020,0,0,0.0
12324,1767,2021,3,3574,9.79
12325,1767,2022,0,0,0.0
12326,1767,2023,0,0,0.0
12327,1767,2024,0,0,0.0
12328,1767,2025,3,1555,4.26
12329,1768,2022,44,15857,43.44
12330,1768,2023,47,16130,44.19
12331,1768,2024,45,16901,46.3
12332,1768,2025,48,19271,52.8
12333,1769,2023,4,1146,3.14
12334,1769,2024,200,63936,175.17
12335,1769,2025,232,70131,192.14
12336,1770,2024,138,57083,156.39
12337,1770,2025,223,87484,239.68
12338,1771,2019,345,101725,278.7
12339,1771,2020,266,73596,201.63
12340,1771,2021,288,83199,227.94
12341,1771,2022,363,100526,275.41
12342,1771,2023,199,162441,445.04
12343,1771,2024,115,33782,92.55
12344,1771,2025,109,31923,87.46
12345,1772,2018,1,563,1.54
12346,1772,2019,3,1345,3.68
12347,1772,2020,6,1973,5.41
12348,1772,2021,1,376,1.03
12349,1772,2022,1,365,1.0
12350,1772,2023,32,9955,27.27
12351,1772,2024,47,15177,41.58
12352,1772,2025,74,24446,66.98
12353,1773,2023,12,4956,13.58
12354,1773,2024,25,10034,27.49
12355,1773,2025,206,73691,201.89
12356,1774,2023,5,1799,4.93
12357,1774,2024,38,13977,38.29
12358,1774,2025,75,26011,71.26
12359,1775,2024,36,12010,32.9
12360,1775,2025,104,39400,107.95
12361,1776,2008,1,418,1.15
12362,1776,2009,3,1646,4.51
12363,1776,2010,3,1051,2.88
12364,1776,2011,3,1634,4.48
12365,1776,2012,0,0,0.0
12366,1776,2013,3,1003,2.75
12367,1776,2014,3,2009,5.5
12368,1776,2015,29,12461,34.14
12369,1776,2016,26,10899,29.86
12370,1776,2017,16,7809,21.39
12371,1776,2018,8,3980,10.9
12372,1776,2019,9,4285,11.74
12373,1776,2020,17,5390,14.77
12374,1776,2021,34,15059,41.26
12375,1776,2022,62,25477,69.8
12376,1776,2023,121,44152,120.96
12377,1776,2024,71,25256,69.19
12378,1776,2025,48,16095,44.1
12379,1777,2012,10,4147,11.36
12380,1777,2013,4,1697,4.65
12381,1777,2014,4,1428,3.91
12382,1777,2015,12,4525,12.4
12383,1777,2016,9,4170,11.42
12384,1777,2017,6,2112,5.79
12385,1777,2018,8,2945,8.07
12386,1777,2019,14,4667,12.79
12387,1777,2020,37,10799,29.59
12388,1777,2021,34,11288,30.93
12389,1777,2022,37,12208,33.45
12390,1777,2023,31,9650,26.44
12391,1777,2024,88,25509,69.89
12392,1777,2025,146,44292,121.35
12393,1778,2005,3,1126,3.08
12394,1778,2006,5,1348,3.69
12395,1778,2007,0,0,0.0
12396,1778,2008,0,0,0.0
12397,1778,2009,0,0,0.0
12398,1778,2010,0,0,0.0
12399,1778,2011,0,0,0.0
12400,1778,2012,0,0,0.0
12401,1778,2013,0,0,0.0
12402,1778,2014,0,0,0.0
12403,1778,2015,0,0,0.0
12404,1778,2016,0,0,0.0
12405,1778,2017,1,432,1.18
12406,1778,2018,1,449,1.23
12407,1778,2019,0,0,0.0
12408,1778,2020,0,0,0.0
12409,1778,2021,1,448,1.23
12410,1778,2022,104,28612,78.39
12411,1778,2023,61,20747,56.84
12412,1778,2024,200,55959,153.31
12413,1778,2025,261,52917,144.98
12414,1779,2014,8,1995,5.47
12415,1779,2015,51,12711,34.82
12416,1779,2016,50,10536,28.87
12417,1779,2017,47,7730,21.18
12418,1779,2018,47,8719,23.89
12419,1779,2019,59,10340,28.33
12420,1779,2020,69,13267,36.35
12421,1779,2021,64,15100,41.37
12422,1779,2022,59,12963,35.52
12423,1779,2023,55,10366,28.4
12424,1779,2024,78,11442,31.35
12425,1779,2025,62,11823,32.39
12426,1780,2023,1,112,0.31
12427,1780,2024,17,3393,9.3
12428,1780,2025,24,7006,19.19
12429,1781,2024,55,22649,62.05
12430,1781,2025,54,22688,62.16
12431,1782,2023,148,45882,125.7
12432,1782,2024,150,44103,120.83
12433,1782,2025,111,36216,99.22
12434,1783,2023,3,1415,3.88
12435,1783,2024,2,862,2.36
12436,1783,2025,14,6178,16.93
12437,1784,2022,1,550,1.51
12438,1784,2023,0,0,0.0
12439,1784,2024,7,2577,7.06
12440,1784,2025,29,10406,28.51
12441,1785,2005,2,562,1.54
12442,1785,2006,2,632,1.73
12443,1785,2007,1,241,0.66
12444,1785,2008,2,689,1.89
12445,1785,2009,1,324,0.89
12446,1785,2010,1,542,1.48
12447,1785,2011,1,392,1.07
12448,1785,2012,5,2496,6.84
12449,1785,2013,0,0,0.0
12450,1785,2014,2,758,2.08
12451,1785,2015,3,976,2.67
12452,1785,2016,3,1187,3.25
12453,1785,2017,5,1805,4.95
12454,1785,2018,6,2016,5.52
12455,1785,2019,8,2508,6.87
12456,1785,2020,16,6222,17.05
12457,1785,2021,18,6108,16.73
12458,1785,2022,16,6041,16.55
12459,1785,2023,31,14283,39.13
12460,1785,2024,45,15559,42.63
12461,1785,2025,70,23305,63.85
12462,1786,2025,12,4492,12.31
12463,1787,2025,68,27018,74.02
12464,1788,2025,59,20791,56.96
12465,1789,2020,2,514,1.41
12466,1789,2021,25,9827,26.92
12467,1789,2022,57,21365,58.53
12468,1789,2023,55,18475,50.62
12469,1789,2024,67,22211,60.85
12470,1789,2025,34,13783,37.76
12471,1790,2025,45,15488,42.43
12472,1791,2024,1,516,1.41
12473,1791,2025,20,7103,19.46
12474,1792,2025,52,17730,48.58
12475,1793,2023,14,4877,13.36
12476,1793,2024,76,23946,65.61
12477,1793,2025,106,33714,92.37
12478,1794,2018,1,288,0.79
12479,1794,2019,0,0,0.0
12480,1794,2020,8,2617,7.17
12481,1794,2021,3,1083,2.97
12482,1794,2022,7,2297,6.29
12483,1794,2023,33,11719,32.11
12484,1794,2024,106,36012,98.66
12485,1794,2025,57,19377,53.09
12486,1795,2013,2,580,1.59
12487,1795,2014,3,1139,3.12
12488,1795,2015,21,7038,19.28
12489,1795,2016,8,2364,6.48
12490,1795,2017,0,0,0.0
12491,1795,2018,11,3710,10.16
12492,1795,2019,29,7956,21.8
12493,1795,2020,56,16015,43.88
12494,1795,2021,55,15284,41.87
12495,1795,2022,50,14014,38.39
12496,1795,2023,56,14260,39.07
12497,1795,2024,58,18991,52.03
12498,1795,2025,63,21921,60.06
12499,1796,2025,114,37973,104.04
12500,1797,2009,12,4450,12.19
12501,1797,2010,22,6816,18.67
12502,1797,2011,20,7238,19.83
12503,1797,2012,28,8408,23.04
12504,1797,2013,23,7839,21.48
12505,1797,2014,10,3249,8.9
12506,1797,2015,17,5330,14.6
12507,1797,2016,7,2136,5.85
12508,1797,2017,6,2917,7.99
12509,1797,2018,12,5076,13.91
12510,1797,2019,11,5217,14.29
12511,1797,2020,15,5256,14.4
12512,1797,2021,0,0,0.0
12513,1797,2022,1,307,0.84
12514,1797,2023,6,1255,3.44
12515,1797,2024,20,5123,14.04
12516,1797,2025,28,7951,21.78
12517,1798,2023,11,4699,12.87
12518,1798,2024,70,28023,76.78
12519,1798,2025,101,30658,83.99
12520,1799,2022,9,2978,8.16
12521,1799,2023,52,19776,54.18
12522,1799,2024,38,13266,36.35
12523,1799,2025,129,28885,79.14
12524,1800,2023,1,303,0.83
12525,1800,2024,1,884,2.42
12526,1800,2025,261,91875,251.71
12527,1801,1993,1,37,0.1
12528,1801,1994,1,166,0.45
12529,1801,1995,3,320,0.88
12530,1801,1996,2,220,0.6
12531,1801,1997,3,702,1.92
12532,1801,1998,3,1344,3.68
12533,1801,1999,5,1348,3.69
12534,1801,2000,3,954,2.61
12535,1801,2001,7,2727,7.47
12536,1801,2002,11,3232,8.85
12537,1801,2003,7,2510,6.88
12538,1801,2004,2,908,2.49
12539,1801,2005,12,3484,9.55
12540,1801,2006,7,2362,6.47
12541,1801,2007,3,1649,4.52
12542,1801,2008,7,2662,7.29
12543,1801,2009,4,1362,3.73
12544,1801,2010,4,1412,3.87
12545,1801,2011,9,2023,5.54
12546,1801,2012,2,419,1.15
12547,1801,2013,1,784,2.15
12548,1801,2014,2,1713,4.69
12549,1801,2015,1,64,0.18
12550,1801,2016,2,644,1.76
12551,1801,2017,7,5286,14.48
12552,1801,2018,1,167,0.46
12553,1801,2019,1,400,1.1
12554,1801,2020,6,2457,6.73
12555,1801,2021,12,5272,14.44
12556,1801,2022,5,2280,6.25
12557,1801,2023,11,2833,7.76
12558,1801,2024,51,14980,41.04
12559,1801,2025,46,14909,40.85
12560,1802,1988,1,376,1.03
12561,1802,1989,0,0,0.0
12562,1802,1990,1,389,1.07
12563,1802,1991,4,1096,3.0
12564,1802,1992,2,635,1.74
12565,1802,1993,2,651,1.78
12566,1802,1994,1,118,0.32
12567,1802,1995,3,990,2.71
12568,1802,1996,3,784,2.15
12569,1802,1997,2,752,2.06
12570,1802,1998,6,1807,4.95
12571,1802,1999,4,1394,3.82
12572,1802,2000,7,2550,6.99
12573,1802,2001,10,2384,6.53
12574,1802,2002,15,3871,10.61
12575,1802,2003,6,1368,3.75
12576,1802,2004,5,1042,2.85
12577,1802,2005,5,1824,5.0
12578,1802,2006,5,4291,11.76
12579,1802,2007,2,1328,3.64
12580,1802,2008,7,1984,5.44
12581,1802,2009,5,1113,3.05
12582,1802,2010,7,1193,3.27
12583,1802,2011,6,978,2.68
12584,1802,2012,13,1927,5.28
12585,1802,2013,8,857,2.35
12586,1802,2014,16,3367,9.22
12587,1802,2015,17,3250,8.9
12588,1802,2016,20,4058,11.12
12589,1802,2017,31,8293,22.72
12590,1802,2018,97,23900,65.48
12591,1802,2019,124,30842,84.5
12592,1802,2020,172,41780,114.47
12593,1802,2021,145,37665,103.19
12594,1802,2022,188,59958,164.27
12595,1802,2023,214,69848,191.36
12596,1802,2024,182,60755,166.45
12597,1802,2025,192,57402,157.27
12598,1803,1997,1,311,0.85
12599,1803,1998,1,364,1.0
12600,1803,1999,5,1221,3.35
12601,1803,2000,8,2499,6.85
12602,1803,2001,6,1618,4.43
12603,1803,2002,6,3068,8.41
12604,1803,2003,7,2592,7.1
12605,1803,2004,5,1269,3.48
12606,1803,2005,7,2812,7.7
12607,1803,2006,12,2993,8.2
12608,1803,2007,10,3496,9.58
12609,1803,2008,12,5011,13.73
12610,1803,2009,5,2257,6.18
12611,1803,2010,3,1221,3.35
12612,1803,2011,5,1470,4.03
12613,1803,2012,5,1184,3.24
12614,1803,2013,5,1574,4.31
12615,1803,2014,4,1600,4.38
12616,1803,2015,3,1103,3.02
12617,1803,2016,4,841,2.3
12618,1803,2017,7,2719,7.45
12619,1803,2018,5,1710,4.68
12620,1803,2019,35,13203,36.17
12621,1803,2020,55,19671,53.89
12622,1803,2021,48,15465,42.37
12623,1803,2022,52,17412,47.7
12624,1803,2023,42,15065,41.27
12625,1803,2024,38,15386,42.15
12626,1803,2025,45,18392,50.39
12627,1804,2024,3,539,1.48
12628,1804,2025,17,5111,14.0
12629,1805,2022,21,9920,27.18
12630,1805,2023,21,9726,26.65
12631,1805,2024,1,0,0.0
12632,1805,2025,55,22144,60.67
12633,1806,2022,126,51263,140.45
12634,1806,2023,194,74420,203.89
12635,1806,2024,203,80631,220.91
12636,1806,2025,102,39123,107.19
12637,1807,2023,6,2443,6.69
12638,1807,2024,53,20365,55.79
12639,1807,2025,45,14698,40.27
12640,1808,2024,76,27647,75.75
12641,1808,2025,85,31170,85.4
12642,1809,2001,1,431,1.18
12643,1809,2002,0,0,0.0
12644,1809,2003,0,0,0.0
12645,1809,2004,0,0,0.0
12646,1809,2005,0,0,0.0
12647,1809,2006,0,0,0.0
12648,1809,2007,0,0,0.0
12649,1809,2008,0,0,0.0
12650,1809,2009,0,0,0.0
12651,1809,2010,0,0,0.0
12652,1809,2011,0,0,0.0
12653,1809,2012,10,3739,10.24
12654,1809,2013,22,6216,17.03
12655,1809,2014,9,3420,9.37
12656,1809,2015,11,3219,8.82
12657,1809,2016,12,4744,13.0
12658,1809,2017,18,5292,14.5
12659,1809,2018,22,6167,16.9
12660,1809,2019,22,7696,21.08
12661,1809,2020,6,1825,5.0
12662,1809,2021,4,1572,4.31
12663,1809,2022,3,754,2.07
12664,1809,2023,3,990,2.71
12665,1809,2024,4,1472,4.03
12666,1809,2025,2,763,2.09
12667,1810,2010,2,386,1.06
12668,1810,2011,3,1155,3.16
12669,1810,2012,26,9892,27.1
12670,1810,2013,23,8858,24.27
12671,1810,2014,12,3794,10.39
12672,1810,2015,16,5998,16.43
12673,1810,2016,10,3294,9.02
12674,1810,2017,1,384,1.05
12675,1810,2018,0,0,0.0
12676,1810,2019,4,1388,3.8
12677,1810,2020,3,1252,3.43
12678,1810,2021,5,1512,4.14
12679,1810,2022,45,16133,44.2
12680,1810,2023,103,35567,97.44
12681,1810,2024,72,27976,76.65
12682,1810,2025,53,22039,60.38
12683,1811,2024,69,27490,75.32
12684,1811,2025,68,31015,84.97
12685,1812,2025,2,650,1.78
12686,1813,2011,10,3620,9.92
12687,1813,2012,27,14506,39.74
12688,1813,2013,30,14171,38.82
12689,1813,2014,46,18170,49.78
12690,1813,2015,67,21301,58.36
12691,1813,2016,88,34156,93.58
12692,1813,2017,83,35959,98.52
12693,1813,2018,44,20125,55.14
12694,1813,2019,49,20785,56.95
12695,1813,2020,54,23124,63.35
12696,1813,2021,49,20103,55.08
12697,1813,2022,38,15756,43.17
12698,1813,2023,41,21406,58.65
12699,1813,2024,48,24980,68.44
12700,1813,2025,74,35045,96.01
12701,1814,2021,33,10119,27.72
12702,1814,2022,26,9258,25.36
12703,1814,2023,66,23539,64.49
12704,1814,2024,107,36400,99.73
12705,1814,2025,61,22233,60.91
12706,1815,2015,58,21208,58.1
12707,1815,2016,55,19583,53.65
12708,1815,2017,78,30139,82.57
12709,1815,2018,61,22851,62.61
12710,1815,2019,58,22081,60.5
12711,1815,2020,62,21077,57.75
12712,1815,2021,49,19230,52.68
12713,1815,2022,79,28646,78.48
12714,1815,2023,150,57187,156.68
12715,1815,2024,283,103606,283.85
12716,1815,2025,200,75177,205.96
12717,1816,2023,16,5677,15.55
12718,1816,2024,24,8575,23.49
12719,1816,2025,43,16022,43.9
12720,1817,2020,2,816,2.24
12721,1817,2021,31,11530,31.59
12722,1817,2022,22,6758,18.52
12723,1817,2023,14,3838,10.52
12724,1817,2024,5,1540,4.22
12725,1817,2025,13,5381,14.74
12726,1818,2023,2,877,2.4
12727,1818,2024,60,17203,47.13
12728,1818,2025,46,14970,41.01
12729,1819,2025,9,2041,5.59
12730,1820,2025,1,318,0.87
12731,1821,2018,14,5865,16.07
12732,1821,2019,4,2764,7.57
12733,1821,2020,1,352,0.96
12734,1821,2021,31,11113,30.45
12735,1821,2022,52,17500,47.95
12736,1821,2023,73,29182,79.95
12737,1821,2024,115,43091,118.06
12738,1821,2025,97,37737,103.39
12739,1822,2009,1,234,0.64
12740,1822,2010,1,374,1.02
12741,1822,2011,0,0,0.0
12742,1822,2012,0,0,0.0
12743,1822,2013,0,0,0.0
12744,1822,2014,0,0,0.0
12745,1822,2015,1,287,0.79
12746,1822,2016,0,0,0.0
12747,1822,2017,0,0,0.0
12748,1822,2018,1,224,0.61
12749,1822,2019,0,0,0.0
12750,1822,2020,2,583,1.6
12751,1822,2021,0,0,0.0
12752,1822,2022,0,0,0.0
12753,1822,2023,8,2579,7.07
12754,1822,2024,42,13946,38.21
12755,1822,2025,64,18741,51.35
12756,1823,2025,91,34804,95.35
12757,1824,2018,11,2155,5.9
12758,1824,2019,5,870,2.38
12759,1824,2020,10,2111,5.78
12760,1824,2021,6,1900,5.21
12761,1824,2022,2,242,0.66
12762,1824,2023,33,8726,23.91
12763,1824,2024,31,7050,19.32
12764,1824,2025,38,9683,26.53
12765,1825,2025,8,2581,7.07
12766,1826,2024,4,1932,5.29
12767,1826,2025,29,12178,33.36
12768,1827,2007,1,512,1.4
12769,1827,2008,0,0,0.0
12770,1827,2009,1,288,0.79
12771,1827,2010,10,3055,8.37
12772,1827,2011,1,350,0.96
12773,1827,2012,10,2400,6.58
12774,1827,2013,6,1396,3.82
12775,1827,2014,55,21507,58.92
12776,1827,2015,75,24140,66.14
12777,1827,2016,17,5753,15.76
12778,1827,2017,28,9746,26.7
12779,1827,2018,37,13806,37.82
12780,1827,2019,50,20177,55.28
12781,1827,2020,91,27888,76.41
